,id,popularity,release_date,title,vote_average,vote_count,release_year,release_month
4604,294454,0.6,1933-07-07,Disgraced!,0.0,0,1933.0,7.0
4605,427422,0.6,1994-06-06,Disgraced Monuments,0.0,0,1994.0,6.0
4606,509391,0.865,2017-05-25,Disgraced Heaven,0.0,0,2017.0,5.0
4607,93218,1.164,1993-06-06,Kodeks Beshchestiya,3.5,2,1993.0,6.0
4608,264467,0.6,1988-01-01,Brain Sex,5.4,4,1988.0,1.0
4609,257927,0.6,1966-10-11,The Ugly Story,6.0,2,1966.0,10.0
4610,17622,4.522,2008-09-10,Fifty Dead Men Walking,6.5,62,2008.0,9.0
4611,8848,10.811,2008-02-28,The Bank Job,6.8,1054,2008.0,2.0
4612,34021,0.683,2007-02-06,The Bank Job,3.3,3,2007.0,2.0
4613,385642,0.6,2016-04-17,The Banksy Job,6.0,3,2016.0,4.0
4614,54245,1.701,1999-10-05,Dr. Seuss' How the Grinch Stole Christmas! and Horton Hears a Who!,7.1,8,1999.0,10.0
4615,12222,11.464,2008-03-03,Horton Hears a Who!,6.3,1661,2008.0,3.0
4616,8359,12.075,2008-07-02,Kit Kittredge: An American Girl,6.3,64,2008.0,7.0
4617,15373,9.789,2008-11-07,Role Models,6.4,886,2008.0,11.0
4618,461942,0.84,2017-06-25,Role Models,4.8,9,2017.0,6.0
4619,8847,2.258,2008-02-12,Standard Operating Procedure,7.1,21,2008.0,2.0
4620,211726,0.6,2013-07-07,Standard Operating Procedure,0.0,0,2013.0,7.0
4621,14637,9.914,2008-12-19,Nothing But the Truth,7.0,212,2008.0,12.0
4622,96346,0.84,1941-10-10,Nothing But the Truth,7.5,2,1941.0,10.0
4623,190357,0.6,1929-04-20,Nothing But the Truth,4.0,1,1929.0,4.0
4624,310831,0.6,,Rodney Perry: Nothing But the Truth,0.0,0,,
4625,188002,0.6,2007-10-02,Nike SB: Nothing But the Truth,0.0,0,2007.0,10.0
4626,228722,0.6,2009-04-28,The Truth Hurts: The Making of Nothing But the Truth,0.0,0,2009.0,4.0
4627,485477,0.6,1939-05-22,Rena rama sanningen,0.0,0,1939.0,5.0
4628,399237,0.6,1982-11-01,Giro City,0.0,0,1982.0,11.0
4629,28816,2.276,2007-01-01,Chicago 10,6.3,10,2007.0,1.0
4630,3037,2.675,2007-02-14,Yella,6.1,21,2007.0,2.0
4631,586561,0.601,2015-04-12,Dasis of Yellamma,0.0,0,2015.0,4.0
4632,385309,0.878,2016-03-01,Kill or Be Killed,4.3,8,2016.0,3.0
4633,342698,0.74,2015-06-26,Kaaval,5.5,4,2015.0,6.0
4634,12178,8.563,2008-03-07,Miss Pettigrew Lives for a Day,6.7,168,2008.0,3.0
4635,18187,1.146,2008-09-12,Flow: For Love of Water,6.3,8,2008.0,9.0
4636,5759,2.976,2008-01-21,Baghead,5.7,38,2008.0,1.0
4637,551227,0.6,2017-12-02,Baghead,0.0,0,2017.0,12.0
4638,12690,8.954,2008-09-12,Appaloosa,6.5,469,2008.0,9.0
4639,34012,2.005,1966-09-14,The Appaloosa,6.3,22,1966.0,9.0
4640,337474,0.6,2015-06-12,True Appaloosa,0.0,0,2015.0,6.0
4641,473221,0.6,1966-07-13,"Run, Appaloosa, Run!",0.0,0,1966.0,7.0
4642,40751,6.153,1994-09-16,Ashes of Time,7.1,108,1994.0,9.0
4643,12555,3.361,2006-12-19,I Served the King of England,7.1,37,2006.0,12.0
4644,8926,3.082,2008-10-08,Afterschool,5.7,46,2008.0,10.0
4645,409332,0.6,2014-08-02,AfterSchool: Lucky or Not,10.0,1,2014.0,8.0
4646,262069,0.787,2011-06-23,After-School Special,4.4,4,2011.0,6.0
4647,525050,0.652,2018-04-07,Chronicle of the After School Wars,0.0,0,2018.0,4.0
4648,390753,0.6,1980-03-17,What Are Friends For?,6.3,2,1980.0,3.0
4649,572633,3.813,2019-04-05,You Are Brilliant Like a Spica,0.0,0,2019.0,4.0
4650,452268,0.625,2011-02-11,Wish Upon the Pleiades,5.0,1,2011.0,2.0
4651,447398,0.6,2011-03-23,After School NyanNyan,0.0,0,2011.0,3.0
4652,93260,0.963,2007-09-11,Body of War,8.3,4,2007.0,9.0
4653,502359,0.6,2017-01-04,warmth of your body can save me,0.0,0,2017.0,1.0
4654,271663,0.6,1998-03-01,"The Body Will Be Committed to the Ground, And the Senior Warrant Officer Will Sing",1.0,1,1998.0,3.0
4655,12182,9.865,2008-10-03,Nick and Norah's Infinite Playlist,6.4,662,2008.0,10.0
4656,8880,7.893,2009-01-24,Che: Part Two,6.7,259,2009.0,1.0
4657,4922,17.283,2008-12-25,The Curious Case of Benjamin Button,7.4,6273,2008.0,12.0
4658,10818,6.612,2007-05-17,Water Lilies,6.0,96,2007.0,5.0
4659,582816,0.84,2008-02-21,After Monet Water Lilies,0.0,0,2008.0,2.0
4660,400576,0.6,1911-01-13,Water Lilies,0.0,0,1911.0,1.0
4661,526801,0.6,,Under The Water Lilies,0.0,0,,
4662,575118,0.6,2019-01-14,Water Lilies of Monet - The Magic of Water and Light,0.0,0,2019.0,1.0
4663,345606,0.6,2010-06-17,Vannliljer i blomst,0.0,0,2010.0,6.0
4664,8905,4.023,2008-05-16,Three Monkeys,7.2,59,2008.0,5.0
4665,8909,15.839,2008-06-19,Wanted,6.4,4005,2008.0,6.0
4666,157849,11.131,2014-07-25,A Most Wanted Man,6.5,759,2014.0,7.0
4667,34309,5.525,1997-10-10,Most Wanted,5.6,48,1997.0,10.0
4668,16450,5.521,2008-03-28,Hero Wanted,5.3,60,2008.0,3.0
4669,80321,17.637,2012-06-06,Madagascar 3: Europe's Most Wanted,6.5,3224,2012.0,6.0
4670,145220,8.578,2014-03-20,Muppets Most Wanted,6.2,454,2014.0,3.0
4671,60086,4.431,2009-02-06,Babysitter Wanted,5.3,75,2009.0,2.0
4672,13411,6.309,2003-04-10,Malibu's Most Wanted,5.0,118,2003.0,4.0
4673,318256,7.504,2015-05-29,Hot Girls Wanted,6.0,300,2015.0,5.0
4674,112570,1.4,1967-03-22,Wanted,7.5,2,1967.0,3.0
4675,38229,2.372,2008-01-01,Hackers Wanted,5.9,9,2008.0,1.0
4676,349217,1.168,1997-09-13,Wanted,5.0,1,1997.0,9.0
4677,23599,4.169,1987-01-16,Wanted: Dead or Alive,6.0,33,1987.0,1.0
4678,22717,2.593,2009-09-18,Wanted,5.7,48,2009.0,9.0
4679,317959,0.872,1999-01-01,Wanted,0.0,0,1999.0,1.0
4680,558084,0.84,2010-04-30,Wanted,0.0,0,2010.0,4.0
4681,280251,1.4,2004-07-01,Wanted,4.3,3,2004.0,7.0
4682,36726,1.283,2008-12-10,Waitresses Wanted,5.4,4,2008.0,12.0
4683,384371,5.404,2016-04-20,Roommates Wanted,6.3,239,2016.0,4.0
4684,269209,0.685,2011-01-26,Wanted,2.5,3,2011.0,1.0
4685,11671,6.159,2008-08-08,Elegy,6.5,121,2008.0,8.0
4686,534312,1.4,2017-01-01,Elegy,0.0,0,2017.0,1.0
4687,401427,0.6,2014-09-10,Elegy,5.0,1,2014.0,9.0
4688,429166,0.6,1991-01-01,Elegy,0.0,0,1991.0,1.0
4689,335266,0.6,2001-01-01,Elegy,0.0,0,2001.0,1.0
4690,536746,0.6,1970-01-01,Elegy,0.0,0,1970.0,1.0
4691,503230,0.6,2017-05-04,Elegy,0.0,0,2017.0,5.0
4692,114006,1.4,1996-01-01,Oriental Elegy,6.2,5,1996.0,1.0
4693,111152,0.6,1965-10-11,Elegy,7.3,10,1965.0,10.0
4694,198294,0.6,1986-01-01,Elegy,0.0,0,1986.0,1.0
4695,153446,1.131,1989-01-01,Petersburg Elegy,0.0,0,1989.0,1.0
4696,534084,1.683,2018-07-07,Elegy for a Hangman,0.0,0,2018.0,7.0
4697,163855,0.65,1972-01-01,Elegy,8.0,2,1972.0,1.0
4698,515492,1.474,2018-04-11,Elegy of a Crime,0.0,0,2018.0,4.0
4699,591640,1.4,2000-11-10,Dogfight: Stray Dogs' Elegy,0.0,0,2000.0,11.0
4700,42721,1.4,1966-09-09,Fighting Elegy,7.5,10,1966.0,9.0
4701,571042,0.635,2018-03-10,Melodi's Elegy,0.0,0,2018.0,3.0
4702,454295,0.6,2015-01-01,Lenz Elegy,0.0,0,2015.0,1.0
4703,449570,0.6,2016-05-01,2076 (Elegy),0.0,0,2016.0,5.0
4704,456677,0.6,2017-03-11,Drapchi Elegy,0.0,0,2017.0,3.0
4705,8938,4.449,2008-05-14,Tokyo!,7.1,64,2008.0,5.0
4706,13154,8.889,1991-08-23,Showdown in Little Tokyo,5.9,152,1991.0,8.0
4707,240566,3.144,2014-08-30,Tokyo Tribe,6.6,63,2014.0,8.0
4708,27843,2.037,2005-12-10,Tokyo Zombie,6.0,23,2005.0,12.0
4709,24328,2.903,2008-12-12,Tokyo Mater,5.9,36,2008.0,12.0
4710,13398,7.419,2003-12-29,Tokyo Godfathers,7.9,338,2003.0,12.0
4711,287509,2.688,2014-09-07,Tokyo Fiancée,6.2,53,2014.0,9.0
4712,41577,3.013,1995-01-01,Tokyo Fist,6.5,44,1995.0,1.0
4713,15802,5.072,1992-01-06,Tokyo Decadence,6.2,29,1992.0,1.0
4714,22871,2.389,1943-12-31,Destination Tokyo,7.1,21,1943.0,12.0
4715,97642,1.593,2012-02-03,Tokyo Species,1.0,1,2012.0,2.0
4716,16237,4.837,2006-09-15,Teen Titans: Trouble in Tokyo,7.0,62,2006.0,9.0
4717,59429,6.227,2010-11-20,Paranormal Activity: Tokyo Night,5.7,169,2010.0,11.0
4718,403896,6.017,2016-05-06,Meiji Tokyo Renka Movie: Hanakagami no Fantasia,0.0,0,2016.0,5.0
4719,16061,4.538,2008-10-03,Tokyo Gore Police,5.9,118,2008.0,10.0
4720,433945,5.328,2017-07-16,Tokyo Ghoul,6.4,70,2017.0,7.0
4721,478086,1.824,2018-11-01,To Tokyo,0.0,0,2018.0,11.0
4722,433092,1.789,2017-07-28,Tokyo Idols,6.5,18,2017.0,7.0
4723,18770,2.836,1944-11-15,Thirty Seconds Over Tokyo,6.4,16,1944.0,11.0
4724,94684,2.74,2012-02-15,Gyo: Tokyo Fish Attack,5.0,31,2012.0,2.0
4725,15152,8.648,2006-04-19,"OSS 117: Cairo, Nest of Spies",7.3,706,2006.0,4.0
4726,5592,3.592,2007-08-08,A Girl Cut in Two,6.5,29,2007.0,8.0
4727,8898,1.919,2008-08-21,The Headless Woman,5.8,30,2008.0,8.0
4728,422168,0.6,1944-03-30,La mujer sin cabeza,0.0,0,1944.0,3.0
4729,8390,11.151,2008-02-08,"Definitely, Maybe",6.8,1253,2008.0,2.0
4730,74676,0.6,1994-09-18,Oasis: Definitely Maybe,9.0,2,1994.0,9.0
4731,320676,0.882,2005-11-19,Under the Same Moon,2.0,1,2005.0,11.0
4732,32579,2.536,2008-03-20,Under the Same Moon,7.3,51,2008.0,3.0
4733,10764,21.332,2008-10-30,Quantum of Solace,6.2,4341,2008.0,10.0
4734,387102,0.6,2014-06-21,CHIKARA Quantum Of Solace,0.0,0,2014.0,6.0
4735,1724,27.097,2008-06-12,The Incredible Hulk,6.2,5854,2008.0,6.0
4736,26881,3.634,1988-02-21,The Incredible Hulk Returns,5.3,38,1988.0,2.0
4737,79989,3.67,1978-09-22,Bride of the Incredible Hulk,6.8,12,1978.0,9.0
4738,19593,4.815,1990-02-18,The Death of the Incredible Hulk,4.4,31,1990.0,2.0
4739,65294,2.505,1977-11-04,The Incredible Hulk,6.4,41,1977.0,11.0
4740,26883,2.623,1989-05-06,The Trial of the Incredible Hulk,5.4,29,1989.0,5.0
4741,549956,0.6,2009-01-15,The Incredible Hulk,0.0,0,2009.0,1.0
4742,166890,0.754,1977-11-27,The Incredible Hulk: Death in the Family,5.3,3,1977.0,11.0
4743,348664,0.6,2014-12-22,The Incredible Hulk Hands,10.0,1,2014.0,12.0
4744,13259,1.827,2008-07-25,American Teen,6.3,29,2008.0,7.0
4745,296856,0.6,2012-01-01,Your American Teen,0.0,0,2012.0,1.0
4746,318469,1.37,1975-09-30,James Dean: The First American Teenager,6.0,1,1975.0,9.0
4747,11397,11.885,2001-12-07,Not Another Teen Movie,5.5,837,2001.0,12.0
4748,1588,6.325,2000-08-25,Bring It On,5.9,883,2000.0,8.0
4749,59181,3.306,1979-05-01,H.O.T.S.,5.6,14,1979.0,5.0
4750,14160,18.64,2009-05-28,Up,7.9,11884,2009.0,5.0
4751,5651,4.239,1976-10-01,Up!,5.8,40,1976.0,10.0
4752,9762,17.636,2006-08-11,Step Up,6.8,2106,2006.0,8.0
4753,4964,14.753,2007-06-01,Knocked Up,6.2,2070,2007.0,6.0
4754,9408,10.172,2007-06-08,Surf's Up,6.1,1162,2007.0,6.0
4755,9972,11.208,1989-08-04,Lock Up,6.5,373,1989.0,8.0
4756,408112,8.277,2016-07-11,Buffed Up,10.0,1,2016.0,7.0
4757,17927,9.113,2009-02-20,Fired Up!,6.1,297,2009.0,2.0
4758,41233,14.674,2010-08-04,Step Up 3D,6.7,1092,2010.0,8.0
4759,1052,7.334,1966-12-18,Blow-Up,7.5,470,1966.0,12.0
4760,4141,10.275,2007-07-26,Shoot 'Em Up,6.4,904,2007.0,7.0
4761,10385,6.25,2000-02-16,Hanging Up,5.3,81,2000.0,2.0
4762,332340,6.247,2015-05-29,Man Up,6.6,530,2015.0,5.0
4763,209276,6.151,2013-09-09,Starred Up,7.2,510,2013.0,9.0
4764,243683,11.203,2014-07-16,Step Up All In,6.7,1151,2014.0,7.0
4765,22947,11.161,2009-09-05,Up in the Air,6.8,1956,2009.0,9.0
4766,121824,9.001,2013-01-31,Stand Up Guys,6.0,448,2013.0,1.0
4767,384677,10.478,2018-06-12,Set It Up,7.0,1356,2018.0,6.0
4768,85446,10.388,2012-07-26,Step Up Revolution,6.8,1191,2012.0,7.0
4769,9302,7.952,1996-03-01,Up Close & Personal,6.2,93,1996.0,3.0
4770,12162,17.8,2008-10-10,The Hurt Locker,7.3,2963,2008.0,10.0
4771,13475,18.908,2009-05-06,Star Trek,7.4,6244,2009.0,5.0
4772,54138,15.278,2013-05-05,Star Trek Into Darkness,7.4,6032,2013.0,5.0
4773,188927,14.231,2016-07-07,Star Trek Beyond,6.7,4158,2016.0,7.0
4774,201,13.003,2002-12-13,Star Trek: Nemesis,6.2,697,2002.0,12.0
4775,199,11.694,1996-11-21,Star Trek: First Contact,7.2,912,1996.0,11.0
4776,152,15.483,1979-12-06,Star Trek: The Motion Picture,6.4,806,1979.0,12.0
4777,200,9.716,1998-12-10,Star Trek: Insurrection,6.4,582,1998.0,12.0
4778,193,6.686,1994-11-17,Star Trek: Generations,6.5,644,1994.0,11.0
4779,168,12.665,1986-11-25,Star Trek IV: The Voyage Home,7.2,707,1986.0,11.0
4780,172,10.803,1989-06-09,Star Trek V: The Final Frontier,5.7,561,1989.0,6.0
4781,174,8.502,1991-12-05,Star Trek VI: The Undiscovered Country,7.0,605,1991.0,12.0
4782,154,8.432,1982-06-03,Star Trek II: The Wrath of Khan,7.5,973,1982.0,6.0
4783,157,6.777,1984-05-31,Star Trek III: The Search for Spock,6.6,634,1984.0,5.0
4784,365094,3.994,1995-01-01,William Shatner's Star Trek Memories,0.0,0,1995.0,1.0
4785,467903,1.972,,Untitled Star Trek Sequel,0.0,0,,
4786,499699,1.376,,Untitled Star Trek Project,0.0,0,,
4787,411500,1.767,2016-08-14,50 Years of Star Trek,7.3,8,2016.0,8.0
4788,269768,1.292,1991-09-28,Star Trek 25th Anniversary Special,5.5,2,1991.0,9.0
4789,81899,1.521,2011-11-30,Trek Nation,7.0,13,2011.0,11.0
4790,329628,0.964,2016-02-25,Star Trek - Horizon,5.8,18,2016.0,2.0
4791,18094,4.463,2008-01-14,Anvil! The Story of Anvil,7.7,133,2008.0,1.0
4792,24225,0.71,2009-06-26,Afghan Star,6.7,9,2009.0,6.0
4793,292095,0.6,2011-01-01,Silencing the Song: An Afghan Fallen Star,0.0,0,2011.0,1.0
4794,24684,9.548,2009-10-29,An Education,7.0,696,2009.0,10.0
4795,162030,0.711,1938-11-04,You're an Education,5.9,4,1938.0,11.0
4796,480076,0.6,1993-01-01,Rudolf Steiner Waldorf Education: An Introduction,0.0,0,1993.0,1.0
4797,236119,0.6,1938-11-13,Running Around San Francisco for an Education,5.0,1,1938.0,11.0
4798,446823,0.6,2016-12-01,An American Dream: The Education of William Bowman,5.0,1,2016.0,12.0
4799,492319,0.6,2017-12-05,An Uncommon Education - Celebrating 200 Years of the University of Michigan,0.0,0,2017.0,12.0
4800,203133,0.6,2010-10-21,Night of Too Many Stars: An Overbooked Concert for Autism Education,0.0,0,2010.0,10.0
4801,219811,1.404,1983-06-07,Éducation anglaise,0.0,0,1983.0,6.0
4802,588202,0.737,2019-02-26,Drugs: an Educational Ride Through the Year 2099,9.0,1,2019.0,2.0
4803,83158,0.6,,The Educational Archives: More Sex & Drugs,7.0,1,,
4804,83159,0.6,2003-01-01,The Educational Archives: Sex & Drugs,0.0,0,2003.0,1.0
4805,455365,0.6,2016-03-23,Ekerwald - Education and Lust,0.0,0,2016.0,3.0
4806,458663,0.671,1991-01-01,Puberty: Sexual Education For Boys And Girls,7.7,3,1991.0,1.0
4807,334260,0.6,1976-01-02,The Advice of a Wise Man in Matters of the Village and Education,0.0,0,1976.0,1.0
4808,16871,11.62,2009-03-15,Drag Me to Hell,6.2,1752,2009.0,3.0
4809,505289,0.685,2013-10-03,Chucky Invades Drag Me to Hell,0.0,0,2013.0,10.0
4810,17654,13.065,2009-08-05,District 9,7.3,5272,2009.0,8.0
4811,22947,11.161,2009-09-05,Up in the Air,6.8,1956,2009.0,9.0
4812,96137,0.947,1940-09-09,Up in the Air,5.7,3,1940.0,9.0
4813,406546,0.6,1969-01-01,Up in the Air,0.0,0,1969.0,1.0
4814,550129,0.6,2016-04-26,Eugenio's Close Up: Inside the Slums of Buenos Aires,0.0,0,2016.0,4.0
4815,54155,1.328,2010-07-06,Hands in the Air,6.0,4,2010.0,7.0
4816,10315,15.374,2009-10-23,Fantastic Mr. Fox,7.7,2177,2009.0,10.0
4817,19833,8.266,2009-01-22,In the Loop,7.2,291,2009.0,1.0
4818,23128,6.029,2009-07-31,The Cove,8.1,332,2009.0,7.0
4819,113555,0.6,2009-01-01,The Casuarina Cove,6.3,3,2009.0,1.0
4820,418685,0.693,2015-12-01,Behind 'The Cove',4.7,3,2015.0,12.0
4821,216200,0.6,1989-08-21,The Nutzoids at Cannibal Cove,0.0,0,1989.0,8.0
4822,161365,0.6,,The Strange Monster of Strawberry Cove,0.0,0,,
4823,3206,0.6,2005-10-04,Frankenstein vs. the Creature from Blood Cove,2.0,1,2005.0,10.0
4824,321474,0.6,2004-05-11,The Exploited 83-87: Live at the Palm Cove,0.0,0,2004.0,5.0
4825,9954,9.667,2006-09-08,The Covenant,5.3,504,2006.0,9.0
4826,501513,0.6,,The Laura Marlin Mysteries : Dead Man's Cove 2018,0.0,0,,
4827,3348,0.6,2005-01-01,The Making of Frankenstein vs. the Creature from Blood Cove,0.0,0,2005.0,1.0
4828,35201,3.098,1985-09-20,The Holcroft Covenant,5.2,30,1985.0,9.0
4829,432364,1.4,2017-02-07,The Covenant,4.4,14,2017.0,2.0
4830,68161,1.323,2008-10-18,The Coverup,4.6,4,2008.0,10.0
4831,557271,1.671,2017-07-17,The Covenant With Dragons,0.0,0,2017.0,7.0
4832,336992,1.4,2015-06-23,Love Between the Covers,7.5,4,2015.0,6.0
4833,326536,0.91,2015-02-16,The Coven,1.5,2,2015.0,2.0
4834,392405,0.877,2002-01-05,The Coven,0.0,0,2002.0,1.0
4835,27990,1.249,1933-05-19,I Cover the Waterfront,6.0,3,1933.0,5.0
4836,535220,1.4,2018-08-04,Under the Cover of Cloud,0.0,0,2018.0,8.0
4837,23925,1.262,2006-01-01,Covert One: The Hades Factor,6.2,15,2006.0,1.0
4838,54254,1.805,2008-10-01,The Song of Sparrows,7.0,24,2008.0,10.0
4839,14836,12.868,2009-02-05,Coraline,7.5,2921,2009.0,2.0
4840,568100,0.6,,Coraline: The Making of 'Coraline',0.0,0,,
4841,50071,0.874,2009-02-04,Sweetgrass,6.9,14,2009.0,2.0
4842,16869,25.845,2009-08-18,Inglourious Basterds,8.1,11436,2009.0,8.0
4843,25793,9.04,2009-11-06,Precious,7.2,726,2009.0,11.0
4844,18570,6.984,2008-09-07,"Food, Inc.",7.4,316,2008.0,9.0
4845,15451,3.761,2008-05-16,Revanche,7.4,80,2008.0,5.0
4846,455531,1.96,2017-09-20,Revanche,5.6,5,2017.0,9.0
4847,121512,2.027,1993-02-14,Emmanuelle's Revenge,2.3,4,1993.0,2.0
4848,350860,0.6,1983-10-01,Revanche,8.0,3,1983.0,10.0
4849,1367,15.131,1979-06-15,Rocky II,7.1,1915,1979.0,6.0
4850,72455,2.171,1975-09-28,Walking Tall Part II,5.3,13,1975.0,9.0
4851,202622,0.62,1981-12-16,La Revanche,4.0,1,1981.0,12.0
4852,106548,1.195,1985-01-01,Samson & Delilah,5.0,2,1985.0,1.0
4853,439644,0.6,2004-10-01,The Revenge,0.0,0,2004.0,10.0
4854,8835,11.302,2001-07-13,Legally Blonde,6.4,1729,2001.0,7.0
4855,40761,3.32,1955-07-22,Revenge of the Creature,5.7,46,1955.0,7.0
4856,108618,0.699,2012-04-28,La revanche des geeks,6.8,3,2012.0,4.0
4857,257447,3.188,2014-05-27,Tapped Out,5.8,34,2014.0,5.0
4858,556281,0.84,1926-11-29,A Night of Romance,0.0,0,1926.0,11.0
4859,30806,4.959,2003-08-14,Out for a Kill,4.0,62,2003.0,8.0
4860,207752,1.4,1952-04-01,Thief of Damascus,7.0,1,1952.0,4.0
4861,27730,0.769,1987-09-16,The Revenge of the Living Dead Girls,5.5,12,1987.0,9.0
4862,402540,0.6,1998-06-17,Lucy's Revenge,0.0,0,1998.0,6.0
4863,298597,0.6,1948-04-23,La Revanche de Baccarat,0.0,0,1948.0,4.0
4864,305557,0.6,1922-11-23,La revanche belge,0.0,0,1922.0,11.0
4865,19908,15.352,2009-10-07,Zombieland,7.2,6125,2009.0,10.0
4866,338967,4.907,2019-10-11,Zombieland: Double Tap,0.0,0,2019.0,10.0
4867,66925,1.394,2011-02-22,Stripperland,3.3,8,2011.0,2.0
4868,401715,0.84,1993-07-30,Heiter bis Wolkig - Deutschland einig Zombieland,0.0,0,1993.0,7.0
4869,8939,1.558,2009-03-04,Tulpan,6.4,26,2009.0,3.0
4870,83685,0.6,,tulpanmysteriet,0.0,0,,
4871,257785,9.228,2017-07-13,Tulip Fever,6.4,281,2017.0,7.0
4872,97870,0.65,1977-12-26,The Amsterdam Kill,5.5,2,1977.0,12.0
4873,34576,2.364,2009-10-16,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,7.5,24,2009.0,10.0
4874,12429,20.186,2008-07-19,Ponyo,7.6,1662,2008.0,7.0
4875,8282,4.163,2008-03-05,Summer Hours,6.5,55,2008.0,3.0
4876,34214,1.4,2009-09-09,Crude,5.8,7,2009.0,9.0
4877,14530,1.86,2008-06-03,American Crude,4.2,12,2008.0,6.0
4878,578712,1.535,2019-01-26,Crude Oil,0.0,0,2019.0,1.0
4879,265316,1.153,2008-01-17,Crude Oil,8.5,2,2008.0,1.0
4880,147106,1.103,1973-07-03,Oklahoma Crude,5.8,5,1973.0,7.0
4881,13670,1.4,2006-03-01,A Crude Awakening,7.4,12,2006.0,3.0
4882,91170,0.6,1985-01-01,Devil's Crude,5.0,1,1985.0,1.0
4883,435945,0.6,2014-10-15,Maschere crude,0.0,0,2014.0,10.0
4884,397090,0.6,1997-01-01,Drinking Crude,0.0,0,1997.0,1.0
4885,369416,0.6,2009-11-20,Sweet Crude,0.0,0,2009.0,11.0
4886,34999,0.6,2006-11-12,Crude Impact,8.0,2,2006.0,11.0
4887,114754,0.6,2009-02-06,Crude Independence,0.0,0,2009.0,2.0
4888,294669,0.6,,Like Crude Oil,6.0,1,,
4889,525936,0.6,1995-07-07,The Crude Oasis,0.0,0,1995.0,7.0
4890,142995,0.6,2012-01-01,"Tom Rhodes: Light, Sweet, Crude",0.0,0,2012.0,1.0
4891,55920,0.6,2007-05-21,Crude: The Incredible Journey of Oil,0.0,0,2007.0,5.0
4892,90720,1.706,1967-02-02,The Hellbenders,6.3,16,1967.0,2.0
4893,91732,1.4,1984-08-04,Nudo e crudele,2.0,1,1984.0,8.0
4894,113776,0.761,1971-09-20,Tis Pity She's a Whore,6.2,5,1971.0,9.0
4895,84164,0.961,1962-08-16,Term of Trial,6.3,4,1962.0,8.0
4896,24238,7.492,2009-02-09,Mary and Max,7.8,938,2009.0,2.0
4897,25196,9.131,2009-12-16,Crazy Heart,6.9,457,2009.0,12.0
4898,247069,0.744,1991-08-19,Crazy From the Heart,4.0,5,1991.0,8.0
4899,427033,6.151,2017-12-21,This Crazy Heart,7.6,61,2017.0,12.0
4900,287030,0.6,1946-09-30,London Town,0.0,0,1946.0,9.0
4901,8937,3.81,2008-09-27,Tokyo Sonata,7.3,78,2008.0,9.0
4902,29785,1.161,2008-10-31,Of Time and the City,7.1,14,2008.0,10.0
4903,21641,7.648,2009-03-27,The Damned United,7.3,269,2009.0,3.0
4904,21371,1.497,2008-08-09,Goodbye Solo,6.8,35,2008.0,8.0
4905,17431,12.513,2009-06-12,Moon,7.6,2966,2009.0,6.0
4906,10497,10.949,1992-09-02,Bitter Moon,6.9,218,1992.0,9.0
4907,11293,7.421,1973-05-09,Paper Moon,7.9,262,1973.0,5.0
4908,18239,25.062,2009-03-15,The Twilight Saga: New Moon,5.7,4964,2009.0,3.0
4909,26337,5.752,1994-03-04,China Moon,6.1,39,1994.0,3.0
4910,49763,4.785,1996-11-01,Bad Moon,5.9,61,1996.0,11.0
4911,1850,7.993,1999-12-22,Man on the Moon,7.2,801,1999.0,12.0
4912,2927,4.208,1990-02-15,Moon 44,5.2,52,1990.0,2.0
4913,27361,3.804,1975-09-24,Black Moon,6.3,62,1975.0,9.0
4914,51249,3.587,2009-09-27,Alabama Moon,6.1,28,2009.0,9.0
4915,25392,3.431,1950-06-26,Destination Moon,6.2,32,1950.0,6.0
4916,24275,3.404,1996-01-01,Mojave Moon,5.1,18,1996.0,1.0
4917,17474,6.851,1991-09-30,The Man in the Moon,7.2,108,1991.0,9.0
4918,148608,2.506,2010-11-02,Moon Mater,5.7,16,2010.0,11.0
4919,361746,2.501,2015-10-10,Harvest Moon,6.1,28,2015.0,10.0
4920,5241,4.082,1988-04-29,Two Moon Junction,5.0,40,1988.0,4.0
4921,36349,3.845,1986-01-10,Black Moon Rising,5.6,50,1986.0,1.0
4922,5709,5.282,1987-09-18,Amazon Women on the Moon,6.5,58,1987.0,9.0
4923,38356,5.213,2011-06-28,Transformers: Dark of the Moon,6.1,4809,2011.0,6.0
4924,46784,2.046,1971-01-02,Rabbit's Moon,6.5,19,1971.0,1.0
4925,12573,14.65,2009-10-02,A Serious Man,6.7,910,2009.0,10.0
4926,13614,4.489,2007-09-21,Katyn,6.9,85,2007.0,9.0
4927,519956,4.373,2018-05-11,The Last Witness,6.5,23,2018.0,5.0
4928,36123,3.178,2009-02-13,Under the Sea 3D,7.2,29,2009.0,2.0
4929,190740,0.6,2013-02-25,Adventure Coral Reef 3D - Under the Sea of Egypt,5.7,3,2013.0,2.0
4930,27567,2.289,2009-10-16,The Maid,7.0,36,2009.0,10.0
4931,8992,6.057,1985-03-01,The Sure Thing,6.7,118,1985.0,3.0
4932,1626,6.635,1962-08-28,Vivre Sa Vie,8.0,207,1962.0,8.0
4933,11283,12.833,2005-10-21,Nanny McPhee,6.5,1607,2005.0,10.0
4934,35019,12.041,2010-03-26,Nanny McPhee and the Big Bang,6.1,902,2010.0,3.0
